word_id,word,meaning_ja,meaning_zh,part_of_speech,example_en,example_ja,example_zh,hint,hint_zh,difficulty
grade_2_0052,dog,犬,狗,n,I have a dog.,私は犬を飼っています。,我在養狗。,,,1
grade_2_0053,jump,跳ぶ,跳,v,I like to jump.,私は跳ぶことを好きです。,我喜歡跳。,,,1
grade_2_0054,strong,強い,強烈,adj,He is strong.,彼は強いです。,他很堅強。,,,1
grade_2_0055,above,上に,上,prep,The bird is flying above the tree.,鳥は木の上に飛んでいます。,鳥在樹上飛。,,,1
grade_2_0056,house,家,家,n,I live in a house.,私は家に住んでいます。,我住在家裏。,,,1
grade_2_0057,ride,乗る,乘坐,v,I like to ride a bike.,私は自転車に乗ることを好きです。,我喜歡騎自行車。,,,1
grade_2_0058,fast,速い,快,adj,He is a fast runner.,彼は速いランナーです。,他是一個快速跑者。,,,1
grade_2_0059,around,周りに,周圍,prep,The park is around the corner.,公園は角を曲がるところにあります。,公園在拐角處。,,,1
grade_2_0060,bicycle,自転車,自行車,n,I have a bicycle.,私は自転車を持っています。,我有自行車。,,,1
grade_2_0061,walk,歩く,走路,v,I like to walk in the park.,私は公園で歩くことを好きです。,我喜歡在公園散步。,,,1
grade_2_0062,far,遠い,遙遠,adj,The mountain is far away.,山は遠いです。,山很遠。,,,1
grade_2_0063,through,を通って,通過,prep,I will go through the tunnel.,私はトンネルを通って行きます。,我穿過隧道去。,,,1
grade_2_0064,account,勘定、説明,賬目、說明,n,I have to give an account of my trip.,私は旅行の報告をしなければなりません。,我必須報告旅行。,,,2
grade_2_0065,achieve,達成する,達成,v,She achieved her goal.,彼女は目標を達成した。,她達到了目標。,,,2
grade_2_0066,action,行動,行動,n,We need to take action now.,今すぐ行動を起こさなければなりません。,我們必須立即採取行動。,,,1
grade_2_0067,active,活動的な,活躍的,adj,He is an active person.,彼は活動的な人です。,他是個活躍的人。,,,1
grade_2_0068,activity,活動,活動,n,I enjoy outdoor activities.,私は屋外活動を楽しむ。,我喜歡戶外活動。,,,1
grade_2_0069,add,加える,添加,v,Add sugar to the coffee.,コーヒーに砂糖を加えます。,在咖啡中加入糖。,,,1
grade_2_0070,address,住所,地址,n,What is your address?,あなたの住所はどこですか?,你的地址在哪裏？,,,1
grade_2_0071,admit,認める,承認,v,I admit that I made a mistake.,間違いを犯したことを認めます。,我承認我犯了錯誤。,,,2
grade_2_0072,advance,進む,走,v,The technology is advancing rapidly.,技術は急速に進歩しています。,技術正在迅速發展。,,,2
grade_2_0073,advice,助言,建議,n,I need some advice.,何か助言が必要です。,我需要一些建議。,,,1
grade_2_0074,affect,影響する,影響,v,The weather will affect the crops.,天気は作物に影響します。,天氣影響作物。,,,2
grade_2_0075,again,再び,再次,adv,I will see you again tomorrow.,私は明日またあなたに会います。,明天還會和你見面。,,,1
grade_2_0076,agent,代理人,代理人,n,He is a real estate agent.,彼は不動産代理人です。,他是房地產經紀人。,,,2
grade_2_0077,agree,同意する,同意,v,I agree with you.,私はあなたに同意します。,我同意你。,,,1
grade_2_0078,air,空気,空氣,n,The air is fresh.,空気は新鮮です。,空氣新鮮。,,,1
grade_2_0079,allow,許す,允許,v,I allow you to go.,あなたは行くことを許します。,允許你去。,,,1
grade_2_0080,almost,ほとんど,幾乎,adv,I am almost finished.,私はほとんど終わりました。,我幾乎完成了。,,,1
grade_2_0081,alone,一人で,一個人,adv,I am alone now.,私は今一人です。,我現在一個人。,,,1
grade_2_0082,along,沿って,沿着,prep,The road runs along the river.,道路は川に沿って走っています。,沿着河流行駛。,,,1
grade_2_0083,already,もう,另,adv,I have already eaten.,私はもう食事をしました。,已經吃過飯了。,,,1
grade_2_0084,also,また,另外,adv,I also like coffee.,私はコーヒーも好きです。,我也喜歡咖啡。,,,1
grade_2_0085,although,〜にもかかわらず,儘管~,prep,"Although it is raining, I will go out.",雨が降っているですが、出かけてきます。,雖然下着雨，但我還是要出門。,,,2
grade_2_0086,always,いつも,總是,adv,I always eat breakfast.,私はいつも朝食を食べます。,我總是吃早餐。,,,1
grade_2_0087,amazing,驚くべき,令人驚歎,adj,This view is amazing.,この景色は驚くべきです。,這個景色令人驚歎。,,,2
grade_2_0088,ancient,古代の,古代的,adj,The ancient city is very interesting.,古代の都市は非常に面白いです。,古城是非常有趣的。,,,2
grade_2_0089,anger,怒り,憤怒,n,I feel anger when I see injustice.,不正義を見るといい気持ちにならない。,看到不正義就不舒服。,,,2
grade_2_0090,animal,動物,動物,n,I love animals.,私は動物が好きです。,我喜歡動物。,,,1
grade_2_0091,answer,答える,回答,v,Please answer my question.,私の質問に答えてください。,請回答我的問題。,,,1
grade_2_0092,any,どれかの,任何一個,adj,Do you have any money?,お金はありますか?,有錢嗎？,,,1
grade_2_0093,apart,離れて,走開,adv,We are apart now.,私たちは今離れています。,我們現在分開了。,,,1
grade_2_0094,appear,現れる,出現,v,The sun appears in the morning.,太陽は朝に現れます。,太陽會在早上出現。,,,1
grade_2_0095,apply,適用する,適用,v,I will apply for the job.,私はその仕事に応募します。,我申請那份工作。,,,2
grade_2_0096,approach,接近する,接近,v,The train will approach the station soon.,列車はもうすぐ駅に到着します。,火車快到站了。,,,2
grade_2_0097,area,地域,地區,n,This area is very crowded.,この地域はとても混雑しています。,這個地區非常擁擠。,,,1
grade_2_0098,argue,議論する,議論,v,I argue with my brother often.,私はよく弟と議論します。,我經常和弟弟爭論。,,,2
grade_2_0099,arm,腕,手臂,n,I hurt my arm.,私は腕を怪我しました。,手臂受傷了。,,,1
grade_2_0100,army,軍隊,軍隊,n,The army is protecting the country.,軍隊は国を守っています。,軍隊正在保衛國家。,,,2
grade_2_0101,art,芸術,藝術,n,I love art.,私は芸術が好きです。,我喜歡藝術。,,,1
grade_2_0102,as,として,作爲,prep,I work as a teacher.,私は教師として働いています。,我作爲教師在工作。,,,1
grade_2_0103,ask,尋ねる,詢問,v,Can I ask you a question?,質問をしてもいいですか?,我可以提問嗎？,,,1
grade_2_0104,asleep,寝ている,睡着了,adj,The baby is asleep.,赤ちゃんは寝ています。,嬰兒正在睡覺。,,,1
grade_2_0105,assistant,助手,助手,n,I need an assistant.,私は助手が必要です。,我需要一個助手。,,,2
grade_2_0106,associate,関連する,相關,v,I associate this smell with my childhood.,私はこのにおいを子供の頃と関連付けます。,我把這種氣味與童年聯繫起來。,,,3
grade_2_0107,assume,仮定する,假定,v,I assume you are right.,あなたが正しいと仮定します。,假設你是對的。,,,2
grade_2_0108,astronaut,宇宙飛行士,宇航員,n,He is an astronaut.,彼は宇宙飛行士です。,他是宇航員。,,,2
grade_2_0109,atom,原子,原子,n,The atom is the smallest unit of matter.,原子は物質の最小の単位です。,原子是物質的最小單位。,,,2
grade_2_0110,attach,取り付ける,安裝,v,Please attach the file to the email.,ファイルをメールに添付してください。,請把文件添加到郵件裏。,,,2
grade_2_0111,attack,攻撃する,攻擊,v,The enemy will attack us soon.,敵はすぐに私たちを攻撃するでしょう。,敵人很快就會攻擊我們。,,,2
grade_2_0112,attempt,試みる,嘗試,v,I will attempt to climb the mountain.,私は山を登ることを試みます。,我會嘗試爬山。,,,2
grade_2_0113,attend,出席する,出席,v,I will attend the meeting.,私は会議に出席します。,參加會議。,,,1
grade_2_0114,attention,注意,注意,n,Please pay attention to the teacher.,先生に注意してください。,請注意老師。,,,1
grade_2_0115,attitude,態度,態度,n,Her attitude is very positive.,彼女の態度はとても前向きです。,的態度非常積極。,,,2
grade_2_0116,attract,引き付ける,吸引,v,The beautiful scenery attracts many tourists.,美しい風景は多くの観光客を引き付けます。,美麗的風景吸引了許多遊客。,,,2
grade_2_0117,beach,海岸,海岸,n,I like to swim at the beach.,私は海岸で泳ぐのが好きです。,我喜歡在海邊游泳。,,,1
grade_2_0118,cloudy,曇り,陰,adj,The weather is cloudy today.,今日の天気は曇りです。,今天天氣多雲。,,,1
grade_2_0119,dictionary,辞書,詞典,n,I use a dictionary to learn new words.,私は新しい単語を学ぶために辞書を使います。,我使用字典來學習新單詞。,,,2
grade_2_0120,exercise,運動,運動,n,I do exercise every morning.,私は毎朝運動します。,我每天早上運動。,,,1
grade_2_0121,friendly,親切な,親切的,adj,My friend is very friendly.,私の友達はとても親切です。,我的朋友非常親切。,,,1
grade_2_0122,hurry,急ぐ,着急,v,I have to hurry to catch the train.,私は列車に乗るために急ぐ必要があります。,我需要趕火車。,,,1
grade_2_0123,island,島,島,n,I want to visit a beautiful island.,私は美しい島を訪れたいです。,我想去美麗的島嶼。,,,1
grade_2_0124,journal,日記,日記,n,I write in my journal every day.,私は毎日日記を書きます。,我每天寫日記。,,,2
grade_2_0125,kitchen,台所,廚房,n,I like to cook in the kitchen.,私は台所で料理をするのが好きです。,我喜歡在廚房做飯。,,,1
grade_2_0126,laugh,笑う,笑一笑,v,I laugh when I watch a funny movie.,私は面白い映画を見ると笑います。,我看有趣的電影會笑。,,,1
grade_2_0127,mountain,山,山,n,I like to climb mountains.,私は山を登るのが好きです。,我喜歡登山。,,,1
grade_2_0128,neighbor,隣人,鄰居,n,My neighbor is very kind.,私の隣人はとても親切です。,我的鄰居很親切。,,,1
grade_2_0129,ocean,海,海,n,I love to swim in the ocean.,私は海で泳ぐのが好きです。,我喜歡在海里游泳。,,,1
grade_2_0130,paint,絵を描く,畫圖,v,I like to paint in my free time.,私は自由時間に絵を描くのが好きです。,我喜歡在空閒時間畫畫。,,,1
grade_2_0131,quiet,静か,安靜,adj,I like to study in a quiet room.,私は静かな部屋で勉強するのが好きです。,我喜歡在安靜的房間裏學習。,,,1
grade_2_0132,restaurant,レストラン,餐廳,n,I like to eat at a restaurant.,私はレストランで食事をするのが好きです。,我喜歡在餐廳吃飯。,,,1
grade_2_0133,sunset,夕陽,夕陽,n,I like to watch the sunset.,私は夕陽を見るのが好きです。,我喜歡看夕陽。,,,1
grade_2_0134,teacher,先生,老師,n,My teacher is very kind.,私の先生はとても親切です。,我的老師非常親切。,,,1
grade_2_0135,unhappy,不幸,不幸,adj,I feel unhappy when I lose my favorite thing.,私が好きな物を失うと不幸に感じます。,失去我喜歡的東西會感到不幸。,,,2
grade_2_0136,vacation,休暇,休假,n,I like to take a vacation to the beach.,私は海への休暇を取るのが好きです。,我喜歡去海邊度假。,,,1
grade_2_0137,waterfall,滝,瀑布,n,I like to visit a beautiful waterfall.,私は美しい滝を訪れたいです。,我想去美麗的瀑布。,,,2
grade_2_0138,x-ray,X線,x線,n,The doctor used an x-ray to check my bones.,医者は私の骨を調べるためにX線を使いました。,醫生爲了檢查我的骨頭使用了X光。,,,2
grade_2_0139,yoga,ヨガ,瑜伽,n,I like to practice yoga to relax.,私はリラックスするためにヨガを練習します。,我爲了放鬆而練習瑜伽。,,,2
grade_2_0140,zipper,ジッパー,拉鍊,n,I need to fix the zipper on my jacket.,私はジャケットのジッパーを修理する必要があります。,我需要修理夾克拉鍊。,,,2
grade_2_0141,guitar,ギター,吉他,n,I like to play the guitar.,私はギターを弾くのが好きです。,我喜歡彈吉他。,,,1
grade_2_0142,helmet,ヘルメット,頭盔,n,I wear a helmet when I ride a bike.,私は自転車に乗る時にヘルメットを着用します。,我騎自行車的時候戴頭盔。,,,1
grade_2_0143,hospital,病院,醫院,n,I went to the hospital to visit my friend.,私は友達を訪ねるために病院に行きました。,我爲了拜訪朋友去了醫院。,,,1
grade_2_0144,library,図書館,圖書館,n,I like to study at the library.,私は図書館で勉強するのが好きです。,我喜歡在圖書館學習。,,,1
grade_2_0145,magazine,雑誌,雜誌,n,I like to read magazines in my free time.,私は自由時間に雑誌を読むのが好きです。,我喜歡在空閒時間讀雜誌。,,,1
grade_2_0146,nation,国,國家,n,I am proud of my nation.,私は私の国を誇りに思います。,我爲我的國家感到驕傲。,,,2
grade_2_0147,nature,自然,自然,n,I like to walk in nature.,私は自然の中を歩くのが好きです。,我喜歡在大自然中散步。,,,1
grade_2_0148,news,ニュース,新聞,n,I watch the news every day.,私は毎日ニュースを見ます。,我每天看新聞。,,,1
grade_2_0149,oath,誓い,誓言,n,I took an oath to tell the truth.,私は真実を語る誓いをしました。,我發誓說真話。,,,2
grade_2_0150,painter,画家,畫家,n,My friend is a talented painter.,私の友達は才能のある画家です。,我的朋友是個有才華的畫家。,,,2
grade_2_0151,poem,詩,詩,n,I like to read poems in my free time.,私は自由時間に詩を読むのが好きです。,我喜歡在空閒時間讀詩。,,,2
grade_2_0152,queen,女王,女王,n,The queen is a symbol of the nation.,女王は国の象徴です。,女王是國家的象徵。,,,2
grade_2_0153,radio,ラジオ,收音機,n,I listen to the radio every day.,私は毎日ラジオを聞きます。,我每天聽收音機。,,,1
grade_2_0154,river,川,川,n,I like to swim in the river.,私は川で泳ぐのが好きです。,我喜歡在河裏游泳。,,,1
grade_2_0155,singer,歌手,歌手,n,My favorite singer is very talented.,私の好きな歌手はとても才能があります。,我喜歡的歌手非常有才華。,,,2
grade_2_0156,snow,雪,雪,n,I like to play in the snow.,私は雪で遊ぶのが好きです。,我喜歡在雪地裏玩。,,,1
grade_2_0157,sports,スポーツ,體育,n,I like to play sports in my free time.,私は自由時間にスポーツをするのが好きです。,我喜歡在空閒時間做運動。,,,1
grade_2_0158,star,星,星星,n,I like to look at the stars at night.,私は夜に星を見るのが好きです。,我喜歡晚上看星星。,,,1
grade_2_0159,student,学生,學生,n,I am a student at a university.,私は大学の学生です。,是大學的學生。,,,1
grade_2_0160,taxi,タクシー,出租車,n,I took a taxi to the airport.,私は空港までタクシーで行きました。,我坐出租車去了機場。,,,1
grade_2_0161,theater,劇場,劇場,n,I like to watch plays at the theater.,私は劇場で劇を見るのが好きです。,我喜歡在劇院看戲。,,,2
grade_2_0162,town,町,町,n,I live in a small town.,私は小さな町に住んでいます。,我住在一個小鎮。,,,1
grade_2_0163,train,列車,列車,n,I took the train to the city.,私は市まで列車で行きました。,我坐火車去了市裏。,,,1
grade_2_0164,university,大学,大學,n,I attend a university in the city.,私は市にある大学に通っています。,我在市裏的大學上學。,,,2
grade_2_0165,village,村,村,n,I like to visit villages in the countryside.,私は农村の村を訪れたいです。,我想參觀農村的村莊。,,,2
grade_2_0166,water,水,水,n,I like to drink water every day.,私は毎日水を飲むのが好きです。,我喜歡每天喝水。,,,1
grade_2_0167,apple,リンゴ,蘋果,n,I eat an apple every day.,私は毎日リンゴを１個食べます。,我每天吃一個蘋果。,果物の一種,水果的一種,1
grade_2_0168,basic,基本的な,基本的,adj,This is a basic English course.,これは基本的な英語コースです。,這是一個基本的英語課程。,初心者向け,面向初學者,2
grade_2_0169,celebrate,祝う,慶祝,v,We celebrate our birthday with friends.,私たちは友達と共に誕生日を祝います。,我們和朋友一起慶祝生日。,パーティーで祝う,在晚會上慶祝,2
grade_2_0170,electric,電気の,電力的,adj,This electric toothbrush is convenient.,この電気歯ブラシは便利です。,這個電動牙刷很方便。,コンピューターも電気で動く,計算機也用電,2
grade_2_0171,fluent,流暢な,流暢的,adj,She is fluent in English.,彼女は英語を流暢に話すことができます。,她英語說得很流利。,自然に会話できる,可以自然對話,3
grade_2_0172,generous,寛大な,慷慨的,adj,He is a generous person.,彼は寛大な人です。,是個寬宏大量的人。,贅沢な,奢侈的,3
grade_2_0173,honest,正直な,誠實的,adj,He is an honest person.,彼は正直な人です。,他是個誠實的人。,嘘を言わない,不說謊,2
grade_2_0174,imagine,想像する,想象,v,I imagine a beautiful beach.,私は美しい海岸を想像しています。,我想象着美麗的海岸。,頭の中に描く,在腦海中描繪,3
grade_2_0175,jealous,嫉妬的な,嫉妒的,adj,She is jealous of my success.,彼女は私の成功を嫉妬しています。,她嫉妒我的成功。,他人の成功を妬む,嫉妒別人的成功,3
grade_2_0176,kindness,親切,親切,n,I appreciate your kindness.,あなたの親切は感謝しています。,我很感謝你的好意。,優しい気持ち,溫柔的心情,3
grade_2_0177,laughable,笑える,好笑,adj,This movie is laughable.,この映画は笑える。,這部電影很搞笑。,面白い,有趣,3
grade_2_0178,meticulous,細かい,細小,adj,She is meticulous about her work.,彼女は仕事について細かいです。,她對工作很細緻。,注意深い,細心,3
grade_2_0179,narrate,語る,談論,v,He narrates his experience.,彼は自分の経験を語ります。,他講述了自己的經歷。,話す,說話,3
grade_2_0180,obvious,明らかな,明顯的,adj,It is obvious that he is tired.,彼は疲れていることは明らかです。,很明顯他累了。,わかりやすい,易懂,3
grade_2_0181,precise,正確な,準確的,adj,This watch is precise.,この時計は正確です。,這個表很準。,細かい,細小,3
grade_2_0182,remarkable,特徴的な,有特色的,adj,This restaurant is remarkable.,このレストランは特徴的です。,這家餐廳很有特色。,目立つ,顯眼,3
grade_2_0183,sensitive,敏感な,敏感的,adj,She is sensitive to noise.,彼女は音に対して敏感です。,她對聲音很敏感。,細かい,細小,3
grade_2_0184,tactful,思慮深い,深思熟慮,adj,He is tactful in his dealings with others.,彼は他者との取り引きにおいて思慮深いです。,他在與他人的交易中很深思熟慮。,他人を傷つけない,不傷害別人,3
grade_2_0185,understand,理解する,理解,v,I understand what you mean.,私はあなたの意味を理解します。,我理解你的意思。,意味を知る,瞭解意思,2
grade_2_0186,vague,漠然とした,模糊的,adj,His idea is vague.,彼の考えは漠然としています。,他的想法很模糊。,はっきりしない,不清楚,3
grade_2_0187,wonderful,すばらしい,太棒了,adj,This view is wonderful.,この景色はすばらしいです。,這個景色很棒。,感動的,令人感動,3
grade_2_0188,xenon,キセノン,氙,n,Xenon is a rare gas.,キセノンは希ガスです。,氙是稀有氣體。,化学元素,化學元素,3
grade_2_0189,yearn,切に願う,懇切期望,v,I yearn for freedom.,私は自由を切に願っています。,我渴望自由。,心から願う,衷心希望,3
grade_2_0190,zest,活気,活力,n,This food has a lot of zest.,この食べ物にはたくさんの活気があります。,這個食物有很多活力。,元気,健康,3
grade_2_0191,courage,勇気,勇氣,n,He showed great courage in the face of danger.,彼は危険に直面して大きな勇気を見せた。,他面對危險表現出極大的勇氣。,怖がらない,不害怕,3
grade_2_0192,dynamite,ダイナマイト,炸藥,n,The workers used dynamite to blast the rocks.,作業員は岩を破壊するためにダイナマイトを使った。,工作人員使用炸藥來破壞岩石。,爆発物,爆炸物,3
grade_2_0193,elegance,優雅,優雅,n,The elegance of the dress impressed me.,ドレスの優雅さに私は感銘を受けた。,禮服的優雅讓我印象深刻。,美しい,美麗,3
grade_2_0194,finesse,繊細さ,細膩,n,The finesse of the craftsmanship was impressive.,職人の繊細さは感銘的だった。,工匠的細心令人感動。,細かい,細小,3
grade_2_0195,giggle,にやにや笑う,賊笑,v,The children giggled at the clown's antics.,子供たちはピエロの行為ににやにや笑った。,孩子們對小丑的行爲嗤笑起來。,小さな笑い,小小的笑,3
grade_2_0196,hurdle,障害,障礙,n,The team had to overcome a few hurdles to win the game.,チームはゲームに勝つためにいくつかの障害を克服しなければなりませんでした。,球隊必須克服一些障礙才能贏得比賽。,超える,超過,3
grade_2_0197,insight,洞察力,洞察力,n,She had a deep insight into human nature.,彼女は人間の性質に対して深い洞察力を持っていました。,她對人性有深刻的洞察力。,理解力,理解力,3
grade_2_0198,jubilant,歓喜的な,歡喜的,adj,The crowd was jubilant after the team's victory.,チームの勝利の後、群衆は歓喜的でした。,球隊勝利後，人羣歡呼雀躍。,喜んだ,我很高興,3
grade_2_0199,kaleidoscope,万華鏡,萬花筒,n,The kaleidoscope of colors was mesmerizing.,色の万華鏡は魅了的なものでした。,彩色萬花筒是迷人的。,色ful,顏色ful,3
grade_2_0200,lethargic,怠惰な,懶惰,adj,The lethargic cat slept all day.,怠惰な猫は一日中眠っていました。,懶惰的貓睡了一整天。,元気がない,無精打采,3
grade_2_0201,melodious,美しい,美麗,adj,The melodious sound of the piano was soothing.,ピアノの美しい音は心地よかったです。,鋼琴優美的聲音聽起來很舒服。,音楽的,音樂的,3
grade_2_0202,narrative,物語,故事,n,The narrative of the book was engaging.,本の物語は面白かったです。,書裏的故事很有趣。,話,故事,3
grade_2_0203,opaque,不透明な,不透明的,adj,The opaque glass blocked the light.,不透明なガラスが光を遮いでいた。,不透明的玻璃遮住了光線。,見えにくい,很難看到,3
grade_2_0204,perfidious,不忠な,不忠,adj,The perfidious traitor was punished.,不忠な裏切者は処罰されました。,不忠的叛徒受到了懲罰。,裏切る,背叛,3
grade_2_0205,quixotic,空想的,空想,adj,The quixotic idea was impractical.,空想的な考えは非現実的でした。,幻想的想法是不現實的。,現実的でない,不現實,3
grade_2_0206,reclusive,引き籠もった,閉門不出,adj,The reclusive author rarely gave interviews.,引き籠もった著者はめったにインタビューをしませんでした。,閉門不出的作者很少接受採訪。,外に出ない,不出去,3
grade_2_0207,sagacious,賢い,聰明,adj,The sagacious investor made a fortune.,賢い投資家は大金を稼いだ。,聰明的投資者賺了很多錢。,知恵のある,有智慧,3
grade_2_0208,taciturn,寡黙な,沉默寡言,adj,The taciturn person rarely spoke.,寡黙な人物はめったに話しませんでした。,沉默寡言的人很少說話。,少しだけ話す,說幾句,3
